,meme_id,plantilla,texto_no_tilde,text_1,text_2
147314,004,Bad Luck Brian,ES NIVEL 100 LO MATA UN NIVEL 83,None,None
147321,008,Matias Prats,mexico campeon de rusia 2018 hay si como no,None,None
147323,013,Yao Wonka,I just need a 4.0 for class,None,None
147337,013,Yao Wonka,"gano la ""U"" a quien le importa!!",None,None
147342,010,Prepare Yourself,La COPA LEVEL  IS COMING,None,None
147353,013,Yao Wonka,con ese gallo no me jodes,None,None
147356,002,Annoying Gamer Kid,juega un partido se futbol no calienta el control,None,None
147359,004,Bad Luck Brian,Crean emisora por android tiene nokia 1100,None,None
147365,004,Bad Luck Brian,quiere heredar la herencia su papa es chabelo,None,None
147367,005,Disaster Girl,me dijo fea ahora no,None,None
147368,001,Ancient Aliens,SIONISTAS NEUROPROGRAMADORES,None,None
147370,004,Bad Luck Brian,Dice ser gringo  nacio en pucala,None,None
147375,003,Ay Si,Ay si ¡Que rudo!,None,None
147377,003,Ay Si,ay ay ay italia es italia,None,None
147382,004,Bad Luck Brian,es el internacional dj alema  mezcla en polladas,None,None
147401,010,Prepare Yourself,PREPARENSE EL MOMENTO DE MODIFICAR EL HORARIO SE ACERCA,None,None
147402,004,Bad Luck Brian,Hola me llamo Jovanny,None,None
147403,012,Willy Wonka,respondeme que se siente ser tan lindas,None,None
147405,010,Prepare Yourself,"HERMANOS, COCA",None,None
147406,009,No me digas,Te he dicho que no quiero tokar!!! Ponme mi chela carajooo,None,None
147412,005,Disaster Girl,mi vecino era el cara de NUEGAdo era...,None,None
147420,012,Willy Wonka,why don't knows govern his country  pena nieto is an idiot alway this watching the face stupids to the mexicanos,None,None
147431,005,Disaster Girl,pero  mi locura te ganara,None,None
147433,012,Willy Wonka,CON QUE TE GUSTA CHINEAR NIOOS QUE SE SIENTE CHINEAR A LOS NOOS,None,None
147439,001,Ancient Aliens,En olmue hay alienigenas y en el banco,None,None
147444,001,Ancient Aliens,En olmue hay alienigenas y en canales complementarios???,None,None
147448,001,Ancient Aliens,En Olume Hay alienigenas y en la Territorial Metropolitana ???,None,None
147451,012,Willy Wonka,CON QUE ERES MITAD HOMBRE Y MITAD MONO QUE SE SIENTE SER MEDIO MONO Y MEDIO HOMBRE,None,None
147453,012,Willy Wonka,Eli que se siente ser una amarga de mierda,None,None
147457,002,Annoying Gamer Kid,pinche negro nos das lag xD,None,None
147458,001,Ancient Aliens,Ingenieros engineer,None,None
147460,001,Ancient Aliens,En Olume Hay alienigenas y en la Quinta Costa ??,None,None
147464,001,Ancient Aliens,me encanta ese trasero que tienes .,None,None
147466,001,Ancient Aliens,en olmue hay alienigenas y en la Quinta Costa ??,None,None
147471,001,Ancient Aliens,SOLO HAY UNA explicacion  PARA ESTO  shaka rompiendo corazones desde tiempos inmemorables,None,None
147491,003,Ay Si,hay  ya,None,None
147495,003,Ay Si,AY SI AY SI AHORA TODOS USAN DROPBOX,None,None
147501,003,Ay Si,AY SI dESPUES DICEN PORQUE SE EXTINGUEN LAS BALLENAS SI SOLO CAGANDO FOTOSPASAN,None,None
147505,003,Ay Si,que pena hptaasss,None,None
147506,003,Ay Si,AY SI dESPUES DICEN PORQUE SE EXTINGUEN LAS BALLENAS SI SOLO CAGANDO FOTOS PASAN,None,None
147513,012,Willy Wonka,Interesante.!!! Continua katii,None,None
147516,003,Ay Si,hasi hasi mipapasefueaonduras y mecreo,None,None
147519,008,Matias Prats,ultima  noticia dice q un nino llamado pive tiene 1000 anos,None,None
147522,001,Ancient Aliens,y no te gusta cuando  te digo pener,None,None
147528,001,Ancient Aliens,Solo hay una explicacion de porque susuke publica tonterias su naruto,None,None
147531,012,Willy Wonka,ese cabezon no para  de crese su cabeza jejeej xd,None,None
147538,012,Willy Wonka,asi que el dani volvio a segunda Dime Que Se Siente Tener El Torneo Perdido,None,None
147539,006,Filosoraptor,NI YO  MISMO SE.,None,None
147544,006,Filosoraptor,"estudia revit, plan 3d y mas y el otro no sabe ni mier y gana mas",None,None
147554,003,Ay Si,AY SI... AY Si... AY si... ahora todos quieren ser hinchas del real madrid!!,None,None
147559,012,Willy Wonka,asi que se creen chibolos  en especial tu cHRISTIAN chumpitaz chacon,None,None
147562,003,Ay Si,no es mi culpa  que el tridente te vuele el ollo,None,None
147569,006,Filosoraptor,"que me acuerde, no soy alergico a nada.",None,None
147570,004,Bad Luck Brian,Estan Teniendo Un Torneo Genial Vuelve El Dani,None,None
147572,004,Bad Luck Brian,Quiere ganar en league of legends isilmee queda en su equipo,None,None
147573,004,Bad Luck Brian,Spectrum:,None,None
147581,004,Bad Luck Brian,YO NO TENIA NOVIA HASTA QUE FUI A ISLATO,None,None
147582,003,Ay Si,ayyy si ayyy si tipico TE DICEN  MANOS  ARRIBA  y tu dises cintura solas da media vuelta sacude duro,None,None
147583,003,Ay Si,tiene muchos juego se cree gamer,None,None
147585,011,Problems,ESAS PALABRAS ME HAN LLEGADO AL CORAZON :(,None,None
147593,001,Ancient Aliens,OVBIO GRACIAS A TI ALIEN,None,None
147605,008,Matias Prats,Ultima Noticia Luis Vera Que Sin Jugadores Por Regreso Del Dani,None,None
147606,001,Ancient Aliens,avistamientos afiman  que paredes tienen vida y juegan basket,None,None
147608,011,Problems,No me Llevas  Por favor!,None,None
147613,003,Ay Si,el iva a ir al estadio y lo tenian castigado,None,None
147616,006,Filosoraptor,Y SI HAY UN MUOECO ENTERRADO EN EL NACIONAL PARA QUE NUNCA GANE EL SAPRI ?,None,None
147627,001,Ancient Aliens,... Julissa,None,None
147628,002,Annoying Gamer Kid,mama soy pepito ya no are trabesuras,None,None
147630,002,Annoying Gamer Kid,soy el gamer lautarolocooo,None,None
147642,003,Ay Si,"hay si, hay si, SOY LOPEZ Y SOY EL CHICO MAS CALLADO DEL MUNDO *_*",None,None
147654,006,Filosoraptor,si en minecraft xbox no hay withers por que hay cabezas de wither skeleton?,None,None
147659,009,No me digas,me amas no me digas,None,None
147666,001,Ancient Aliens,algunas estan divinas divinas,None,None
147674,013,Yao Wonka,y despues los buitres dijeron que nos pintarian la cara,None,None
147683,001,Ancient Aliens,"ste man es mas duro q el mojon de robocop y el mojon, es acero d ste tamano",None,None
147687,012,Willy Wonka,OWEN K SE SIENTE TENER 400 CONSOLADORES,None,None
147692,002,Annoying Gamer Kid,como se juega esto estoy re loco att:maty,None,None
147693,001,Ancient Aliens,ste man es mas duro q el mojon de robocop y el mojon es d ste tamano...100% acero,None,None
147694,006,Filosoraptor,si tu Me amas y yo te amo porque no nos amamos por donde  meamos,None,None
147698,001,Ancient Aliens,no te miento eran asi unos cogollos,None,None
147705,006,Filosoraptor,maria si tu me amas y yo te amo porque no nos amamos por donde meamos ?,None,None
147732,003,Ay Si,me das miedo wey  alejate de mi feo !!,None,None
147733,006,Filosoraptor,existira alguien que  este con un grupo de amigos solo por estar cerca de la persona que amas y cuando no funciona botas a tus amigos como si fueran papel higienico,None,None
147734,003,Ay Si,uuuuuuyyyyyy si,None,None
147738,003,Ay Si,"hay no pues  hay no pues, ta empezo con los memes",None,None
147751,003,Ay Si,"hay no pues  hay no pues,, como llama la atencion",None,None
147752,013,Yao Wonka,amor de lejos... ...felices los 4,None,None
147753,009,No me digas,"sarah sus planos pues no los traje!! algun problema?? no ninguno tiene ""b"" el que sigue",None,None
147756,003,Ay Si,MELVIN:Yo no dije.. rEYNA JAJAJ,None,None
147766,010,Prepare Yourself,yo mas lindo,None,None
147768,006,Filosoraptor,", ,",None,None
147779,003,Ay Si,mejor no  me meto,None,None
147797,006,Filosoraptor,eres pendejo ote hicieron asi,None,None
147817,007,Futurama Fry,esta anda en  algo raro lose,None,None
147833,009,No me digas,ohhh  No me digas,None,None
147837,007,Futurama Fry,me caga sus  mamadas!!!,None,None
147850,007,Futurama Fry,usar a corazon serrano como cortina de humo mmmm eso es politica,None,None
147858,002,Annoying Gamer Kid,jajaa tiene camion rosa lo subire a feisbuc,None,None
147875,013,Yao Wonka,eL SABADO COM MI PRIMO Y MI HERMANA VACILANDITO,None,None
147885,007,Futurama Fry,mmm yo no llame ningun remis (mauro brondi),None,None
147899,013,Yao Wonka,ni que estubiera SUFRIENDO DE TI aldo,None,None
147912,011,Problems,le dije por ahi noooo!!! chuuuuteeeeeee!!!!,None,None
147915,004,Bad Luck Brian,es dia del pollo a la brasa es vegetariano,None,None
147917,007,Futurama Fry,me cago en la madre de la vaselina y la mantequilla,None,None
147918,013,Yao Wonka,MAMEE NO CURTAS LA FOTO,None,None
147924,013,Yao Wonka,"que cansado esto de ir a los grados , a las confirmaciones y a las primeras comuniones ay todo sea por el carino de la familia jajajaja...!!",None,None
147925,003,Ay Si,huy si huy si me tomo fotos sacando mis dedos de enmedio,None,None
147932,011,Problems,hay mira como sufro por ti  aldo,None,None
147935,007,Futurama Fry,ja se porque eres hasi  y se mucho mas creeme,None,None
147950,013,Yao Wonka,me rio de mi mismo  por pendejo,None,None
147956,009,No me digas,me,None,None
147960,004,Bad Luck Brian,se mete con trejo responde sarah y simon,None,None
147966,007,Futurama Fry,y todo ese amor  expliquenme,None,None
147970,007,Futurama Fry,umm pa mi que estos hijup**** no pusieron atencion,None,None
147973,007,Futurama Fry,mmm me pregunto si cris es gay  entonces a cris le gusta la banana,None,None
147975,001,Ancient Aliens,pasa que la fifa dijo... gana alemania,None,None
147978,003,Ay Si,hay no  mames weyy,None,None
147981,004,Bad Luck Brian,ten go ganas de cojer abraham,None,None
147991,007,Futurama Fry,A Onde ta el pirata Aqui ta,None,None
147994,006,Filosoraptor,No se si esta Volado O es asi,None,None
147995,013,Yao Wonka,JAJAJA TU PREgunta me dio diarrea,None,None
147999,013,Yao Wonka,diana ya lo hice  algo mas,None,None
148003,007,Futurama Fry,sigue esperando te convertiras en huesos hasta que pase,None,None
148005,007,Futurama Fry,umm pa mi que estos hijuep**** no pusieron atencion,None,None
148011,006,Filosoraptor,y si ese tiro vira en U  te saldra el tiro x la culata..,None,None
148018,007,Futurama Fry,No se si es Por claro  O marcos esTa psiquiatrico,None,None
148020,007,Futurama Fry,mierda eso dolio,None,None
148023,004,Bad Luck Brian,luisa quiere picarselas enfrente de camilo  se cae se vomita y encima se caga,None,None
148030,006,Filosoraptor,si a los zobies les gusta justin biber zombienputos,None,None
148038,007,Futurama Fry,Y que pasa igual nos paramos!!,None,None
148041,003,Ay Si,uy uy uy que chistoso,None,None
148076,011,Problems,"ESA NO  ,NO ME BA QUITAR AMI AMIGO",None,None
148078,003,Ay Si,Ay si... primero t invita a pelear  y despues quiere dar un paseo en lancha,None,None
148083,007,Futurama Fry,me estai webiando?,None,None
148092,004,Bad Luck Brian,CREA UN CLAN AL DIA SIGUIENTE LO BANEAN,None,None
148100,006,Filosoraptor,existira un ser mas pisado que eduardo seclen,None,None
148106,007,Futurama Fry,Creo que me dejo hablando solo otra vez,None,None
148114,001,Ancient Aliens,el MITO DICE que alan la tiene asi de grande,None,None
148122,009,No me digas,y ahora que vas hacer ronald vas a ser papa,None,None
148124,009,No me digas,enserio no me importa,None,None
148127,010,Prepare Yourself,Brace Yourselves Malta trolls are coming,None,None
148145,011,Problems,Putabida tt',None,None
148154,012,Willy Wonka,Asi que rescataste un balon perdido?  SerIa una lastima que alguien la marque en contra,None,None
148165,006,Filosoraptor,Y si Ahora k Tengo wassap No dejo dormir a nadie,None,None
148170,005,Disaster Girl,la de epi dejo tarea creo que no la entregaremos,None,None
148186,006,Filosoraptor,Para estar en una tribU Tengo que ir a la celula?,None,None
148192,006,Filosoraptor,no se si Joan es narizon o es que tiene la cara muy atras,None,None
148197,006,Filosoraptor,Si moi no me pone a ministrar Estoy sentado?,None,None
148198,008,Matias Prats,y en otras noticias uno de los admins tiene buena ortografia,None,None
148201,006,Filosoraptor,me invitara a salir fabi  o la tendre q invitar yo a ella,None,None
148209,004,Bad Luck Brian,Tiene celular pero no tiene musica,None,None
148213,004,Bad Luck Brian,quiere que le dejen de hacer memes le dedican una cancion,None,None
148215,006,Filosoraptor,Porque si no te gusta correr No paras de dar vueltas en mi cabeza  <3,None,None
148217,012,Willy Wonka,que no pongamos cara de idiotas peter? muestrame como es que tocas las maracas en ensayo de malta,None,None
148221,003,Ay Si,Ay Si ahora que vuelven de campamento andan todas nostalgicas,None,None
148223,004,Bad Luck Brian,"no teni, para almorzar y te invita con la tarjeta junaeb",None,None
148226,004,Bad Luck Brian,se las da de galan se pone a llorar y se pierde,None,None
148228,013,Yao Wonka,Hay que fastidio c,None,None
148238,006,Filosoraptor,nose si sos bludo o nasciste asi?,None,None
148241,007,Futurama Fry,NO SE SI ES LA POLE O LA SOLANGI,None,None
148247,006,Filosoraptor,y si fue gol  DE YEPES POR QUE PERDIO COLOMBIA,None,None
148258,007,Futurama Fry,Valeria ya te vi no te hagas ... burra,None,None
148259,013,Yao Wonka,que maneje la kathya decian es rapida decian,None,None
148263,007,Futurama Fry,lalo ya te vi no te hagas pendejo,None,None
148264,004,Bad Luck Brian,sE LA TIRA DE ESTUDIOSA LE SACA BAJA NOTA A EL HERMANO CARLOS,None,None
148266,004,Bad Luck Brian,Quieren ir al parque  llueve toda la semana,None,None
148268,003,Ay Si,Hay si Hay si Estoy en comunicaciones,None,None
148270,006,Filosoraptor,Si no es nari Que tendra grande,None,None
148276,003,Ay Si,hay no pues llaman a juleibis por que no pueden solos,None,None
148280,008,Matias Prats,EN OTRAS NOTICIAS JHON NO SE LA CULIO POR QUE ESTABA MAS VACÍA QUE UN ROSCON,None,None
148281,005,Disaster Girl,"mis vecinos tenian siempre  amarrado sus perritos, pero ya no",None,None
148302,005,Disaster Girl,LE PEDÍ AL DIRECTOR QUE ME CAMBIARA DE TURNO... NO QUISO,None,None
148308,005,Disaster Girl,a mi vecina reguetonera le gusta nicky jam  y le hice travesuras...,None,None
148309,003,Ay Si,Yahir .... Uuuuy que miedo ......,None,None
148319,005,Disaster Girl,LOS QUE FALTARON A MI FIESTA,None,None
148331,001,Ancient Aliens,que buen trasero tienes boss,None,None
148334,007,Futurama Fry,noo perate creo que es sarah,None,None
148337,004,Bad Luck Brian,"Ganan un clasico contra nacional su equipo desciende, se cambian el nombre y se van a otra ciudad",None,None
148350,008,Matias Prats,"NOTICIAS DE ULTIMA HORA ACABA DE OCURRIR MASACRE EN VENEZUELA POR FALTAR A LA FIESTA DE ALFONSO, HASTA MADURO Y NICOLAS SE FUERON DEL PAIS.",None,None
148351,012,Willy Wonka,Asi que Tienes Un iphone  Dime que se siente que tu telEfono sea mas inteligente que tu,None,None
148352,008,Matias Prats,"NOTICIAS DE ULTIMA HORA ACABA DE OCURRIR MASACRE EN VENEZUELA POR FALTAR A LA FIESTA DE ALFONSO, HASTA MADURO Y DIOSDADO SE FUERON DEL PAIS",None,None
148354,003,Ay Si,Ay si ay sI No tengo pezones son centenarios,None,None
148361,007,Futurama Fry,Yo vi a esos Motherfuckers ...,None,None
148366,001,Ancient Aliens,...  dany,None,None
148371,012,Willy Wonka,y sera que la midi me lo preste con 2 litros adentro?,None,None
148376,003,Ay Si,Hay si hay si Soy fifa pro,None,None
148378,012,Willy Wonka,Yisa... Y si nos vamos a lo' estaos unios,None,None
148395,007,Futurama Fry,hmmm creo que es sarah..,None,None
148414,001,Ancient Aliens,weon Weon,None,None
148415,008,Matias Prats,en otras noticias... andrea ramirez solicita cambio de turno,None,None
148417,011,Problems,no te va a doler me decian,None,None
148418,004,Bad Luck Brian,comienza a estudiar extraterrestres es abducido para estudiarlo a el,None,None
148420,001,Ancient Aliens,Solo hay una explicacion para esto... ricos,None,None
148423,009,No me digas,. La vanessita franco hace fu... que se barajo del camello...!!!,None,None
148425,010,Prepare Yourself,Preparense tropas se abre el sistema de admisiones,None,None
148429,007,Futurama Fry,hmmm creo que es sahara...,None,None
148433,008,Matias Prats,y en otras noticias  la katta otra vez tiene cierre,None,None
148436,009,No me digas,". aquI en corto, La vanessita hace fu... que se barajo del camello...!!!",None,None
148439,006,Filosoraptor,y si le digo al director que trabajare por las tardes me cambiara a la manana?,None,None
148441,009,No me digas,". aquI en corto, La vanessita hace rato que se barajo del camello...!!!",None,None
148443,007,Futurama Fry,y esta wea es liberal skate,None,None
148462,001,Ancient Aliens,. PUNEOOS,None,None
148466,004,Bad Luck Brian,quiere ser rapero  termina siendo blogger,None,None
148468,004,Bad Luck Brian,PASA SU TARJETA PARA COMPRAR UN WHISKY TIENE 6 SOLES,None,None
148469,011,Problems,"Le dije: soy aprista... me regalo el libro de nelson marique: ""usted fue aprista""",None,None
148470,013,Yao Wonka,Jajaja Al ultimo ni tragamos ...,None,None
148473,011,Problems,vino su mama por el ¡no me pago la hora de internet!,None,None
148476,011,Problems,vino su mama por el ¡no me pago la hora de internet!,None,None
148479,002,Annoying Gamer Kid,aficionado  al play,None,None
148480,009,No me digas,iSABEL  TU BELLEZA IMPACTA,None,None
148482,004,Bad Luck Brian,no sabe  no sabe,None,None
148490,004,Bad Luck Brian,todas sus esperanzas son el ipn queda fuera,None,None
148492,002,Annoying Gamer Kid,PERDI PORQUE HABIA LAG,None,None
148497,013,Yao Wonka,ai k malota le dan el trabajo para ellas y da a otros k lo hagan   humm,None,None
148498,002,Annoying Gamer Kid,¿ERES NIOO RATA?  NO PERO SOLO ME GUSTA JUGAR MINECRAFT,None,None
148500,009,No me digas,jamas pude ver algo mas hermoso hasta me dio hambre,None,None
148506,005,Disaster Girl,tUs amigos te invitaban a pistear ya no,None,None
148514,005,Disaster Girl,tus amigos te invitaban a pistear ya no,None,None
